codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
14907_2867848,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84887_2867848,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84886_2867848,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
61349_3073505,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
69816_3073505,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84746_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84745_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84744_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84743_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
65751_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84742_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
65749_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84741_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84740_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84739_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84738_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
76775_3176071,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
22244_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84629_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84628_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
24589_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84627_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
64389_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
75554_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
33576_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84626_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84625_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
74509_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
64480_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
12837_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84624_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84623_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84622_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84621_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84620_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84619_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84618_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84617_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84616_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84615_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84614_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84613_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84612_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
82502_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84611_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84610_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
82500_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84609_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84608_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84607_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84606_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84605_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84604_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84603_3174873,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
14345_2773777,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
24404_2479453,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
8927_3083514,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
77377_3083514,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
49457_3083514,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
