codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
79017_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79766_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79765_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79764_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79763_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79762_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79761_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79760_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78918_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79759_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
33221_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
33055_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79758_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79757_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79756_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
7057_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79460_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79755_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79754_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79753_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79752_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
69166_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78939_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78993_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
4865_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79751_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79750_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
46575_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
76090_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79749_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79748_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79041_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
16979_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79747_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79746_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79745_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79744_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79743_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79742_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79741_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79740_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79739_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
20455_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78996_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78920_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79738_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79737_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79736_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79735_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79734_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
62061_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79733_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
62563_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78904_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
62560_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79732_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79731_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79034_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79730_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79729_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79728_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79727_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79726_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79725_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79724_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79031_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79723_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
