codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
76123_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
63500_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
59938_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
17799_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
70428_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76122_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76121_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
47342_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76120_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
10050_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76119_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76118_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76117_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76116_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76115_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
55000_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76114_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
47590_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76113_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76112_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76111_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
61892_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76110_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76109_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
33077_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
55020_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
